,arcee-ai/Virtuoso-Small,AtlaAI/Selene-1-Mini-Llama-3.1-8B,AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,amit2-0kr/food-disease-chatbot-recommender-v1,bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,bartowski/Qwen2.5-14B-Instruct-GGUF,codelion/gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,distilbert/distilgpt2,dphn/Dolphin3.0-Llama3.2-1B,dphn/dolphin-2.8-mistral-7b-v02,facebook/opt-125m,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,feelconstantfear/Llama-3.2-1B-QPTQ,FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08/Fine-Tuned_Lily,gaunernst/gemma-3-1b-it-int4-awq,google/flan-t5-base,google/gemma-3-1b-it,google/gemma-3-1b-pt,GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,grimjim/Llama-3-Instruct-abliteration-LoRA-8B,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,Io2007/gemma-3-1b-big,iqbalamo93/Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeiku/Aura_Qwen2_v2_7B,jeiku/dontusethis,JunHowie/Qwen3-8B-GPTQ-Int4,KurmaAI/AQUA-1B,lamptablet/gpt2-Q8_0-GGUF,lemon07r/Qwen3-R1-SLERP-Q3T-8B,LunaticPython161/CyberWitch-7B,marroyo777/flan-t5-base-Q4_K_M-GGUF,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-1B,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,mistral-community/Mistral-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-v0.1,monsterapi/gpt2_alpaca-lora,monsterapi/opt125M_alpaca,mradermacher/AtmaLLaMA-GGUF,mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,nvidia/llama-3.1-nemoguard-8b-content-safety,openai-community/gpt2,Open-Bee/Bee-8B-RL,phanerozoic/Tiny-Pirate-1.1b-v0.1,podsni/hades-1B,postbot/distilgpt2-emailgen,prithivMLmods/Bee-8B-RL-abliterated,pszemraj/opt-125m-email-generation,Qwen/Qwen2-7B,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen/Qwen3-8B,Qwen/Qwen3-8B-GGUF,RakshitAi/AtmaLLaMA,ResplendentAI/Qwen_jeiku_LoRA_128,ResplendentAI/Qwen_Sissification_LoRA_128,ResplendentAI/Qwen_Soul_LoRA_128,s3nh/TinyLLama-4x1.1B-MoE,segolilylabs/Lily-Cybersecurity-7B-v0.2,smgriffin/pop-lyrics-generator-v1,svjack/Qwen2-7B_Function_Call_tiny_lora,tahamajs/LLaMA-3-2-LoRA-EmotionTune-Full,TECHNOPRAVIN01/Qwen2.5-14B-Valor,Tensoic/TinyLlama-1.1B-3T-openhermes,TheBloke/Llama-2-7B-Chat-GPTQ,TheBloke/Mistral-7B-Instruct-v0.2-GGUF,TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,unsloth/gemma-3-1b-it-GGUF,v000000/Qwen2.5-Lumen-14B,vanta-research/apollo-astralis-8b,WizardLMTeam/WizardMath-7B-V1.1,ysn-rfd/distilgpt2-Q8_0-GGUF,Qwen/Qwen2.5-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,marianoiry/gensyn-checkpoints-sturdy_twitchy_jay,tgtgeo/gensyn-checkpoints-jumping_gentle_ant,jeergrvgreg/uplifting-filter-v5,Irfanuruchi/qwen2.5-1.5b-dsp-finetuned,Qwen/Qwen2.5-Coder-1.5B,Pista1981/Child-0a24ec-python-0a24ec-015022,lakhera2023/Qwen-model,Qwen/Qwen2.5-Coder-1.5B-Instruct,huihui-ai/Qwen2.5-Coder-1.5B-Instruct-abliterated,mradermacher/Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,QuantFactory/Qwen2.5-Coder-1.5B-Instruct-GGUF,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,LilRg/ECE-1B-merge-PRYMMAL,unsloth/Qwen2.5-1.5B-bnb-4bit,Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,RaykieLee/task-17-Qwen-Qwen2.5-0.5B,trumancai/Revela-500M,wulli/Qwen2.5-0.5B-sft-capybara,dphn/Dolphin3.0-Qwen2.5-0.5B,mergekit-community/mergekit-slerp-lxmmvuv,DevQuasar/Qwen2.5-0.5B-GGUF,mradermacher/Qwen2.5-0.5B-i1-GGUF,Emmet-Allen/christAIn-uncensored,mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,Falconsai/nsfw_image_detection,hanad/self_harm_detection,victorwkey/vit-food101,openai/whisper-large-v3,Oufei123/openai-whisper-large-v3-LORA-colab,AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,Byne/whisper-large-v3-arabic,nyrahealth/CrisperWhisper,nm-testing/whisper-large-v3.w4a16,miosipov/asr2_medium_CRSPR_v0.5,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B-Instruct,lightonai/MonoQwen2-VL-v0.1,jinaai/jina-reranker-m0,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,osunlp/UGround-V1-2B
mistralai/Mistral-7B-v0.1,-0.00056285923,0.00019733784,-4.0468094e-05,0.00055250875,7.5888034e-05,-0.00016097879,-0.011524508,0.00012918485,-0.008163818,-0.0025072142,0.00014076478,-0.008060285,0.00028583093,-0.005084429,0.0022096452,0.00028775033,-0.012171742,-0.0004002694,-0.011526064,-0.013364622,0.00020476873,-0.00012467282,0.00019736843,-0.013364618,7.9498226e-05,0.00037192003,0.00037210892,-2.1481732e-05,-0.011417695,-0.009984507,0.00011525966,-0.00043836763,-0.00036071148,0.0013803234,0.0013777895,0.0009739197,0.0009364017,-0.001454794,0.00082081126,0.00028582936,-0.00041993026,-0.00037458347,1.00723,-0.009926545,-0.008042553,0.0022055972,-0.00015897286,7.352098e-05,-0.009977575,2.2296768e-05,0.0004369357,-0.005601224,-0.008660069,2.2296497e-05,-0.009008873,0.00037176354,0.00039139926,-0.00021834341,-0.00019385201,-0.0005449325,-0.00054546405,-7.7357385e-05,6.0657687e-05,-7.005965e-05,0.001376088,-0.00027119747,-0.0002715607,-0.00027071257,0.0001979238,-0.00039353693,-0.009931364,-0.00021652387,-0.004868709,-0.0005463664,0.00042623913,0.0022591818,0.00028268667,0.00019488433,0.00021702607,0.0003411273,0.00044139187,0.0004376677,-0.011526064,-0.0005449824,-8.517559e-05,-0.00033114137,-0.008154942,-0.004295889,-0.0040104254,-0.0040104254,-0.004010411,-0.004009942,-0.004285524,-0.0038594864,0.0013113347,0.0012077305,0.001308271,0.0016127459,0.0017593234,0.0017593247,0.0012879942,-0.0041828,-0.0041829757,-0.004318206,-0.008457189,-0.008566399,-0.008566399,-0.008548923,-0.008566387,-0.008552929,-0.008882779,-0.008006889,-0.008457196,-0.007951434,-0.008205376,-0.008564447,-0.008443804,-0.008446375,-0.008203453,-0.008205376,0.00020246531,0.00020349536,0.00020323742,-0.004381818,-0.012235044,-0.012240646,-8.606003e-06,-0.012241831,-0.012164128,-0.011921774,-0.012176231,0.0014039713,0.000909004,0.00092393055,0.00089682965,0.0014334705,0.0008713251
monsterapi/gpt2_alpaca-lora,0.012414458,-0.007507637,-0.007120963,0.002757656,0.0006847766,-0.00347824,0.7452225,0.0012074253,0.8601145,-0.05476797,-0.009155545,0.42218724,-0.009997752,0.30245325,-0.10238089,-0.00033929074,0.78420687,-0.010601112,0.7452502,0.7897018,0.005944983,0.0053275083,-0.007507322,0.789671,0.00061795546,-0.0017310184,-0.0017304083,0.0012101184,0.74258447,1.018361,0.0011288926,-0.007214156,-0.009981968,0.03554038,0.0368287,0.008899643,0.009148396,-0.042732134,0.0064340704,-0.009997804,-0.008120972,-0.008008056,-0.009926545,1.0203022,0.4207035,-0.10217108,-0.0035069438,0.00069271366,1.0183892,0.0014424716,-0.004784428,0.3299289,0.87091446,0.0014419847,0.4309994,-0.0017397077,-0.0013927526,0.0057364656,0.004526296,0.012236575,0.012245187,-0.0049834982,0.0027750486,0.0029843128,0.03550366,0.007372266,0.0073730303,0.0073515507,0.0009756062,-0.007379297,1.015346,0.0057170773,0.30034912,0.012253858,-0.004248067,-0.10247529,0.0015480863,0.0042481995,0.00069796393,-0.0004729208,-0.00472078,-0.0047153486,0.7452502,0.012212663,0.0031382483,-0.0059970994,0.8600493,0.24603982,0.27333882,0.27333865,0.27334154,0.27335754,0.24553466,0.21831964,0.10737816,0.112565815,0.10801556,0.11691362,0.09446086,0.094460644,0.20978367,0.2612374,0.2612361,0.25365263,0.6645828,0.65178686,0.65178686,0.65138775,0.65178657,0.65125835,0.66023004,0.6441931,0.6645824,0.6525684,0.6619357,0.6517371,0.6645584,0.66461337,0.6625284,0.6619357,0.00019187055,0.0001910013,0.00019261579,0.34980136,0.72012246,0.7259832,-6.5010325e-05,0.726036,0.7243864,0.71107453,0.7311093,-0.25703606,-0.22765076,-0.22812276,-0.22644176,-0.22431119,-0.22589403
monsterapi/opt125M_alpaca,0.0041657793,-0.017285395,-0.011202538,0.0059333015,-0.012680382,-0.004766564,0.21305291,0.0072575803,0.33577943,-0.18373781,-0.0098846005,1.1461519,-0.016013341,0.09031061,-0.14727528,-0.0027548245,0.31011665,-0.015477539,0.21323995,0.42487162,-0.00015910118,-0.0066327318,-0.017295124,0.42487583,-0.012850068,-0.005243161,-0.00524141,0.0059324256,0.19979481,0.4254006,0.0072467113,-0.008114952,-0.014708376,-0.047029532,-0.045505647,0.00897988,0.008888177,-0.16679928,0.015038841,-0.016013559,-0.010358972,-0.010131087,-0.008042552,0.4207976,1.147813,-0.14711091,-0.004793426,-0.012651417,0.42463064,0.005457253,-0.0070060384,0.06607574,0.35722584,0.0054570767,0.9810562,-0.0052557033,-0.0042155827,0.00055037334,-0.0004405221,0.004071372,0.0040790094,-0.0066551887,0.008985587,0.007980859,-0.047069356,0.00079305965,0.00074445765,0.00071949384,-0.0027219094,-0.008015375,0.39993912,0.00057161576,0.06403167,0.004083693,-0.0072521055,-0.14839393,-0.0030883425,-0.0035682751,-0.0030905432,-0.004807523,-0.006872487,-0.006877689,0.21323995,0.0040612044,0.007912033,-0.008710277,0.33580062,0.21890044,0.22729501,0.2272948,0.22729652,0.22725004,0.21930145,0.21034776,0.11151067,0.11672963,0.11092989,0.10959095,0.076350205,0.076350376,0.2007277,0.22324803,0.22328472,0.23175657,0.48220414,0.51206416,0.51206416,0.51233804,0.51206416,0.5113878,0.5286771,0.45876256,0.48220405,0.48137915,0.4900014,0.51192665,0.4813069,0.48139915,0.49169487,0.4900014,0.00032372912,0.00032119,0.00032430518,0.24755421,0.5223479,0.52419424,1.541924e-05,0.5292763,0.50821924,0.49985316,0.4986068,-0.07245802,-0.093999706,-0.09454841,-0.09315603,-0.08591863,-0.09073384
mradermacher/AtmaLLaMA-GGUF,-0.002434104,0.0027886124,0.002183226,-0.0014487654,0.0013659886,0.00060151896,-0.084340915,-0.0018167061,-0.083621584,0.03030183,0.0011461771,-0.14707744,0.0028334835,-0.03310648,1.0218003,0.000119738535,-0.100282416,0.003097302,-0.08437232,-0.11597937,-0.0007496234,0.00020886997,0.002789603,-0.1159793,0.0014026535,0.00074221735,0.00074198464,-0.0013628782,-0.08240506,-0.10308081,-0.0017953366,0.0015982066,0.002917679,0.3109643,0.30931646,-0.0014059555,-0.0014050469,0.026908292,-0.0019359341,0.002833484,0.0020685229,0.002055095,0.0022055972,-0.10217108,-0.14711094,1.0219501,0.00060621934,0.0013630228,-0.10294546,-0.0015657668,0.0011220537,-0.03385982,-0.087735064,-0.0015657666,-0.15112089,0.00074556906,0.0005091675,-0.00022445431,0.0001311714,-0.0024146398,-0.0024111287,0.0010138366,-0.0020929838,-0.0018922816,0.3109911,-0.00035429373,-0.00034751662,-0.0003411838,0.0008114975,0.001697781,-0.09992783,-0.00022354221,-0.029827565,-0.0024115532,0.0011766002,1.0113443,-3.94931e-05,-0.00018506486,0.0008708753,0.0011433801,0.0011048797,0.0011006444,-0.08437232,-0.002405454,-0.0018928682,0.0015159898,-0.083636425,-0.047760025,-0.051609147,-0.051609155,-0.05160957,-0.051604647,-0.047773927,-0.044517938,-0.025296073,-0.02642914,-0.02526395,-0.025589949,-0.019316863,-0.01931686,-0.04485991,-0.049837608,-0.049842253,-0.050199535,-0.11450667,-0.11735836,-0.11735836,-0.11736391,-0.117358394,-0.11724361,-0.12024525,-0.11009239,-0.11450668,-0.113859095,-0.11538593,-0.1173356,-0.114378855,-0.11439438,-0.11565892,-0.11538593,-0.00037587679,-0.00037680194,-0.00037276093,-0.055003,-0.11854332,-0.119143955,7.275038e-05,-0.120049365,-0.116975166,-0.11365224,-0.11615681,0.031422097,0.03222888,0.032364033,0.03204099,0.03058903,0.031670637
mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,0.064703345,0.0005398337,1.987822e-06,-8.3860905e-05,1.2911906e-05,1.0131078,-0.0021463847,2.6930391e-05,-0.0037029325,-0.0016109691,8.7652596e-05,-0.004802623,0.0004996535,-0.00069641543,0.0006146002,-0.00022646916,-0.0031808817,0.0016310358,-0.0021479349,-0.002808455,-5.281617e-05,-0.0001185655,0.00054006436,-0.0028084342,1.0881117e-05,-0.0003000694,-0.00029974652,-0.0008822303,-0.0020260972,-0.0035137932,5.822927e-05,0.00016192738,0.0017170545,0.0006435243,0.00072041375,-0.00011337211,-9.07983e-05,-0.0010911039,1.6970627e-05,0.0004996271,8.01444e-05,3.9713268e-05,-0.00015897286,-0.0035069438,-0.004793438,0.00060621934,1.0131124,1.314387e-05,-0.0034965468,0.00047435425,0.00017973717,-0.000730065,-0.003767962,0.00047435734,-0.0051956326,-0.00029863525,-0.00021138381,0.002523884,0.0025869454,0.06472966,0.06472198,0.9923185,4.4646404e-05,-0.0008868457,0.0006434175,0.0023902745,0.0023943512,0.0024078477,-0.0003013371,0.000106829364,-0.0031436447,0.0025243356,-0.0006070081,0.064724475,0.00013101521,0.00063432765,-0.0002729998,-0.00029743533,-0.00030564892,-0.0003167761,0.00018276612,0.00018147238,-0.0021479349,0.06471443,-0.000888337,0.0001651019,-0.0037232854,-0.0024412244,-0.0037162856,-0.0037162758,-0.0037163221,-0.0037162923,-0.0024142703,-0.002363592,-0.008379956,-0.008543319,-0.008384843,-0.007585201,-0.0069768187,-0.006976812,-0.0043562255,-0.0031475374,-0.003147761,-0.0021892802,-0.004682643,-0.0037059702,-0.0037059702,-0.0036849831,-0.0037059805,-0.0036660559,-0.0039245333,-0.0053513255,-0.004682657,-0.0049466086,-0.004924027,-0.0037058522,-0.0046447413,-0.0046437443,-0.0049868873,-0.004924027,5.015411e-05,5.0675266e-05,4.939742e-05,-0.002415667,-0.0036893282,-0.0036040216,-0.00015940548,-0.003574731,-0.0035476177,-0.003654452,-0.0035245582,0.009426961,0.009697733,0.009729446,0.009741822,0.009936167,0.009690182
nvidia/llama-3.1-nemoguard-8b-content-safety,-3.296877e-05,0.2796683,0.0073437695,-0.0010072624,1.0127338,1.1860667e-05,0.007356854,-0.0002620254,0.0027044932,0.007642361,-0.000100387435,-0.012590352,0.24758162,0.0023179215,0.001366068,0.0006806817,0.0056095826,-0.00021967848,0.0073525296,0.0024789658,0.0008785347,0.8553759,0.27966964,0.002478986,1.0126679,0.0005094577,0.0005092848,-0.0005258023,0.0075904843,0.00054458925,-0.00027567171,0.0003933941,-0.00029022997,-0.0005905805,-0.00060973736,-0.00027551333,-0.0002678755,0.0077673187,-0.00080851896,0.24758187,0.0004630194,0.00044172892,7.352098e-05,0.00069271366,-0.012651705,0.0013630228,1.314387e-05,1.0127373,0.0005380391,0.00016744412,3.388441e-05,0.0016832879,0.0025080722,0.00016744385,-0.01363983,0.00050855527,0.00041375027,0.00015675338,0.00023826509,-2.8319035e-05,-2.3864683e-05,0.00015230036,-0.0002553991,-0.00058302865,-0.0005920543,0.00021646541,0.00021885836,0.00021765722,-0.00034501564,0.00035212567,0.0009450822,0.00015690166,0.0025585007,-2.310063e-05,4.407674e-05,0.0014044959,0.00071010774,0.0007787915,-0.00033610695,-0.00024384538,3.0665724e-05,2.721932e-05,0.0073525296,-2.3566974e-05,-0.0005698484,0.00050626084,0.002715794,-0.0009844232,-0.00022547439,-0.00022545639,-0.00022546895,-0.00022463496,-0.001035212,-0.0010731539,0.005521699,0.0056014466,0.005541749,0.0045322883,0.0048225266,0.004822564,-0.002521149,-0.0005236079,-0.00052440993,-0.0014270439,-0.0024501728,-0.0045614056,-0.0045614056,-0.0046029263,-0.004561408,-0.00457016,-0.004679802,-0.0016861835,-0.0024501847,-0.0026271518,-0.0025834623,-0.0045635714,-0.0024904262,-0.0024916658,-0.002597112,-0.0025834623,2.2002276e-05,2.1404278e-05,2.2429458e-05,-0.0006925298,-0.0017265044,-0.0019892284,-8.983151e-05,-0.002247463,-0.001723261,-0.0015907085,-0.001348587,-0.011520427,-0.0105488775,-0.010543091,-0.0105887065,-0.010638208,-0.010606453
openai-community/gpt2,0.012475711,-0.0075457296,-0.007203419,0.0026764218,0.0005298798,-0.0034678183,0.7503708,0.0011788128,0.86287683,-0.054840166,-0.00917898,0.426218,-0.010052102,0.30433482,-0.10316061,-0.00041834975,0.78963375,-0.0106738275,0.75040317,0.79537976,0.0059302375,0.0051868,-0.0075453296,0.79538184,0.00046207427,-0.0017826603,-0.0017819484,0.0011702798,0.74762213,1.0215746,0.0010963163,-0.007358729,-0.01005009,0.03559465,0.036899637,0.009008873,0.009257351,-0.042856533,0.006522774,-0.010052167,-0.008277338,-0.008154578,-0.009977575,1.0183892,0.42463064,-0.10294546,-0.0034965468,0.0005380391,1.0216227,0.0014864848,-0.0048946505,0.33227244,0.87414175,0.0014864423,0.4350198,-0.0017918209,-0.0014360701,0.0058527417,0.004644962,0.01229477,0.012304708,-0.0049859593,0.0027428009,0.0029397875,0.035557117,0.007493756,0.007494563,0.0074728834,0.0009939111,-0.007520769,1.0184873,0.0058329464,0.30217585,0.012312795,-0.004352713,-0.103265725,0.0015012672,0.0042171148,0.0007131915,-0.00048108978,-0.0048322426,-0.0048272777,0.75040317,0.012271535,0.003093312,-0.00613744,0.8627351,0.24780002,0.27515438,0.27515447,0.27515733,0.27517354,0.24729265,0.21985984,0.10755404,0.112777315,0.10819565,0.117142424,0.09454694,0.0945467,0.2108629,0.26303342,0.2630322,0.25549632,0.6689742,0.6561765,0.6561765,0.65577364,0.6561764,0.6556428,0.6647114,0.64839804,0.6689743,0.65684277,0.666286,0.65612566,0.6689488,0.6690046,0.6668804,0.666286,0.00019438562,0.00019350142,0.00019512752,0.3518527,0.72517645,0.73084855,-5.96736e-05,0.7311509,0.7293363,0.7159875,0.73611796,-0.25829467,-0.22873674,-0.22921598,-0.22751614,-0.22533585,-0.2269639
Open-Bee/Bee-8B-RL,3.4563524e-05,0.00016244854,-8.119977e-05,0.00022229427,0.00016800714,0.00047491875,-0.002132166,0.00019099232,0.0013203159,-0.004574781,0.00018599376,0.0054287687,0.00038469883,-0.0016983903,-0.0015653183,-0.000547928,-0.0013078612,0.00037255266,-0.0021298705,0.0008014835,-0.00064261275,0.00017253653,0.00016225774,0.00080156873,0.00015948885,0.00013841191,0.00013832086,0.00021112015,-0.0022627544,0.0014866537,0.00019505016,-6.0273196e-05,0.00027424013,-0.00039020384,-0.00034335867,2.8898736e-05,2.8695216e-05,-0.004902819,8.681443e-05,0.00038470008,-5.4859625e-05,-4.20243e-05,2.2296497e-05,0.0014419847,0.005457253,-0.0015657666,0.00047435734,0.00016744385,0.0014864423,1.0171884,-0.00035159208,0.00023398965,0.0014262613,1.0171615,0.006365698,0.00013694014,0.00018013106,-9.601931e-05,-0.00011378656,3.44914e-05,3.4957724e-05,0.00045811612,0.0001299086,0.00025394367,-0.00038935654,-1.260483e-05,-1.7066734e-05,-1.4646248e-05,-0.00026370358,-2.5248326e-05,0.0011057225,-9.625465e-05,-0.0020772263,3.447044e-05,-0.00040189966,-0.0015704884,-0.00058204454,-0.0005822805,-0.00026170525,-0.00030301407,-0.0003452752,-0.0003384029,-0.0021298705,3.349774e-05,0.00025417094,-0.00014153079,0.0013003122,0.0015029614,0.0015930138,0.0015930183,0.0015930058,0.0015925777,0.0015312046,0.0014544133,0.000522741,0.00048215073,0.00050923385,0.0010836811,0.0008095633,0.00080956327,0.003771349,0.0015171178,0.0015175735,0.0014516936,0.0018269958,0.0022799682,0.0022799682,0.0022968892,0.002279968,0.002281068,0.0023511488,0.0012465621,0.0018269907,0.001970912,0.001818679,0.002281524,0.0018486208,0.0018489445,0.0018315779,0.001818679,-9.732335e-06,-9.68392e-06,-1.1289474e-05,0.00027454176,0.0032600977,0.0029811433,-9.3474926e-05,0.0031717934,0.002845575,0.002364877,0.0027688204,0.002583835,0.0022331942,0.0022337472,0.0022570677,0.0022340203,0.0022537885
phanerozoic/Tiny-Pirate-1.1b-v0.1,-0.00030924997,-0.0003372941,6.3861684e-05,0.00016781136,3.232268e-05,0.00017898444,-0.0054944907,6.124271e-05,-0.005074095,0.0025877017,0.00032442607,-0.0070122667,-0.00019925467,-0.0017789981,0.0011298918,5.2066465e-05,-0.005966362,-0.00042962303,-0.005495426,-0.005954505,-3.6878555e-05,-2.4768715e-05,-0.00033746895,-0.0059545045,3.526633e-05,3.0342579e-05,3.0366416e-05,5.888044e-05,-0.005440464,-0.0049031647,6.133743e-05,0.00012708052,-0.0004587267,0.0008942041,0.00089818815,7.6511766e-05,6.884188e-05,-0.00021864173,-0.0001436914,-0.00019925527,8.983838e-05,0.00010833344,0.0004369357,-0.004784428,-0.007006044,0.0011220537,0.00017973717,3.388441e-05,-0.0048946505,-0.00035159406,1.0251453,-0.0017008513,-0.0052704075,-0.00035159208,-0.0062518483,3.0501236e-05,1.5704514e-05,-0.00019771358,-0.00018429458,-0.00030377047,-0.00030444362,0.00020302595,-1.7569864e-05,4.7748304e-05,0.00089707854,-0.00020643201,-0.00020626119,-0.00020504686,0.43494165,0.00011358976,-0.004865661,-0.00019747256,-0.0017280872,-0.00030348834,1.0146961,0.0011065784,1.2512376e-05,-7.716769e-06,0.43526828,0.42764708,1.0247701,1.0244206,-0.005495426,-0.00030417438,4.0230898e-05,1.1674883e-05,-0.005072041,-0.0017072735,-0.0018600163,-0.0018600166,-0.001860045,-0.0018603567,-0.0017051402,-0.0014960135,-0.0006705507,-0.0007130479,-0.00067552394,-0.0006025874,-0.00041029166,-0.00041029204,-0.0006971211,-0.0018067078,-0.0018065366,-0.0016816439,-0.004465808,-0.0045862026,-0.0045862026,-0.004580237,-0.0045862035,-0.0045785746,-0.004741376,-0.004320007,-0.0044658035,-0.0044179033,-0.004470635,-0.0045838514,-0.004462115,-0.004462979,-0.0044805207,-0.004470635,-5.4455313e-08,1.5660623e-07,1.2821168e-06,-0.0028715853,-0.0058761775,-0.005888264,-0.00023945507,-0.005912962,-0.00582585,-0.005899625,-0.00579617,0.0024124628,0.002219582,0.0022213268,0.0022098764,0.002058728,0.0021968617
podsni/hades-1B,0.007889942,-0.0019970632,-0.0023281355,-2.3743025e-05,0.0016702792,-0.0007198223,0.45894155,-0.0038144512,0.28619125,0.27110806,-0.0054464824,0.06741065,-0.004418347,0.19759026,-0.033977218,-0.0024370477,0.458356,-0.00018874445,0.45891428,0.43203866,0.0005417866,0.0022584687,-0.0019941903,0.43203887,0.0016628838,0.002168531,0.0021685506,-0.0012724198,0.4608062,0.3322024,-0.0038175147,-0.0015679513,8.3699604e-05,0.037396397,0.037986543,0.005129194,0.0054043317,0.014576442,0.0025255615,-0.0044183494,-0.0018669424,-0.0017191271,-0.005601224,0.3299289,0.066075675,-0.03385982,-0.000730065,0.0016832879,0.33227244,0.0002339917,-0.0017008513,1.0247372,0.293156,0.00023398965,0.06291673,0.002164972,0.002316364,0.005264524,0.0046557407,0.007752147,0.007781478,-0.0013823964,-0.0029269215,-0.00078679685,0.03737722,0.006333376,0.0063535273,0.0063536293,0.0026714385,-0.001819826,0.3411363,0.0052466453,0.20037763,0.007782832,-0.0012633448,-0.033437703,-0.0010986361,0.0012889395,0.0025546602,0.0025743514,-0.0016746498,-0.0016349844,0.45891428,0.0077617313,-0.0006701832,-0.0005032583,0.28616557,0.10542193,0.11638526,0.11638524,0.116386764,0.11641136,0.10504477,0.08822227,0.017391972,0.019162063,0.018008325,0.026876936,0.022111936,0.022111952,0.079961404,0.11171,0.11169933,0.10845489,0.32439834,0.3128943,0.3128943,0.31261915,0.31289414,0.3127542,0.314053,0.3144354,0.3243983,0.31585032,0.31969175,0.31290054,0.3247421,0.32476088,0.3195384,0.31969175,0.00011067252,0.000111373716,0.00011044705,0.17728405,0.3605271,0.36322978,4.8500016e-05,0.3628902,0.3658418,0.36012366,0.37210268,-0.13172075,-0.104725204,-0.104882926,-0.103947125,-0.10425233,-0.1043667
